province,district,province_district,year,turnout_rate,akp,chp,mhp,hdp,sp,gen_altered
adiyaman,gerger,adiyaman_gerger,2005,68.16,37.72,8.32,3.46,6.89,6.51,0
adiyaman,gerger,adiyaman_gerger,2006,68.16,37.72,8.32,3.46,6.89,6.51,0
adiyaman,gerger,adiyaman_gerger,2007,70.55,72.22,5.46,9.16,0,4.42,0
adiyaman,gerger,adiyaman_gerger,2008,70.55,72.22,5.46,9.16,0,4.42,0
adiyaman,gerger,adiyaman_gerger,2009,70.55,72.22,5.46,9.16,0,4.42,0
adiyaman,gerger,adiyaman_gerger,2010,70.55,72.22,5.46,9.16,0,4.42,0
adiyaman,gerger,adiyaman_gerger,2011,76.3,83.7,3.3,1,0,0.3,0
adiyaman,gerger,adiyaman_gerger,2012,76.3,83.7,3.3,1,0,0.3,0
adiyaman,gerger,adiyaman_gerger,2013,76.3,83.7,3.3,1,0,0.3,0
adiyaman,gerger,adiyaman_gerger,2014,76.3,83.7,3.3,1,0,0.3,0
adiyaman,gerger,adiyaman_gerger,2015,67.7,70.9,5.0,1.4,17.4,2.7,0
adiyaman,gerger,adiyaman_gerger,2016,75.9,85.1,3.4,1,7.7,1,0
adiyaman,gerger,adiyaman_gerger,2017,75.9,85.1,3.4,1,7.7,1,0
adiyaman,gerger,adiyaman_gerger,2018,75.9,78.4,3.6,3.3,9.2,1.9,0
adiyaman,gerger,adiyaman_gerger,2019,75.9,78.4,3.6,3.3,9.2,1.9,0
adiyaman,gerger,adiyaman_gerger,2020,75.9,78.4,3.6,3.3,9.2,1.9,0
adiyaman,golbasi,adiyaman_golbasi,2002,72.92,29.59,23.59,4.14,3.9,1.36,0
adiyaman,golbasi,adiyaman_golbasi,2003,72.92,29.59,23.59,4.14,3.9,1.36,0
adiyaman,golbasi,adiyaman_golbasi,2004,72.92,29.59,23.59,4.14,3.9,1.36,0
adiyaman,golbasi,adiyaman_golbasi,2005,72.92,29.59,23.59,4.14,3.9,1.36,0
adiyaman,golbasi,adiyaman_golbasi,2006,72.92,29.59,23.59,4.14,3.9,1.36,0
adiyaman,golbasi,adiyaman_golbasi,2007,82.21,54.85,27.37,8.4,0,0.95,0
adiyaman,golbasi,adiyaman_golbasi,2008,82.21,54.85,27.37,8.4,0,0.95,0
adiyaman,golbasi,adiyaman_golbasi,2009,82.21,54.85,27.37,8.4,0,0.95,0
adiyaman,golbasi,adiyaman_golbasi,2010,82.21,54.85,27.37,8.4,0,0.95,0
adiyaman,golbasi,adiyaman_golbasi,2011,84.5,58.2,28.7,8.8,0,0.6,0
adiyaman,golbasi,adiyaman_golbasi,2012,84.5,58.2,28.7,8.8,0,0.6,0
adiyaman,golbasi,adiyaman_golbasi,2013,84.5,58.2,28.7,8.8,0,0.6,0
adiyaman,golbasi,adiyaman_golbasi,2014,84.5,58.2,28.7,8.8,0,0.6,0
adiyaman,golbasi,adiyaman_golbasi,2015,82.1,48.5,27.8,11.0,9.1,1.3,0
adiyaman,golbasi,adiyaman_golbasi,2016,84.2,58.1,25.1,8,6,0.5,0
adiyaman,golbasi,adiyaman_golbasi,2017,84.2,58.1,25.1,8,6,0.5,0
adiyaman,golbasi,adiyaman_golbasi,2018,86.9,46.1,22.4,14.2,7.8,0.9,0
adiyaman,golbasi,adiyaman_golbasi,2019,86.9,46.1,22.4,14.2,7.8,0.9,0
adiyaman,golbasi,adiyaman_golbasi,2020,86.9,46.1,22.4,14.2,7.8,0.9,0
adiyaman,kahta,adiyaman_kahta,2002,71.15,48.39,5.88,2.39,14.6,10.32,0
adiyaman,kahta,adiyaman_kahta,2003,71.15,48.39,5.88,2.39,14.6,10.32,0
adiyaman,kahta,adiyaman_kahta,2004,71.15,48.39,5.88,2.39,14.6,10.32,0
adiyaman,kahta,adiyaman_kahta,2005,71.15,48.39,5.88,2.39,14.6,10.32,0
adiyaman,kahta,adiyaman_kahta,2006,71.15,48.39,5.88,2.39,14.6,10.32,0
adiyaman,kahta,adiyaman_kahta,2007,81.26,80.46,2.28,3.78,0,2,0
adiyaman,kahta,adiyaman_kahta,2008,81.26,80.46,2.28,3.78,0,2,0
adiyaman,kahta,adiyaman_kahta,2009,81.26,80.46,2.28,3.78,0,2,0
adiyaman,kahta,adiyaman_kahta,2010,81.26,80.46,2.28,3.78,0,2,0
adiyaman,kahta,adiyaman_kahta,2011,82.2,82.3,3.2,1.2,0,0.7,0
adiyaman,kahta,adiyaman_kahta,2012,82.2,82.3,3.2,1.2,0,0.7,0
adiyaman,kahta,adiyaman_kahta,2013,82.2,82.3,3.2,1.2,0,0.7,0
adiyaman,kahta,adiyaman_kahta,2014,82.2,82.3,3.2,1.2,0,0.7,0
adiyaman,kahta,adiyaman_kahta,2015,79.3,68.6,1.7,0.9,25.7,1.4,0
adiyaman,kahta,adiyaman_kahta,2016,82.8,82.8,2.2,0.6,12.5,0.7,0
adiyaman,kahta,adiyaman_kahta,2017,82.8,82.8,2.2,0.6,12.5,0.7,0
adiyaman,kahta,adiyaman_kahta,2018,83.4,66.9,2.9,5.4,16,2.3,0
adiyaman,kahta,adiyaman_kahta,2019,83.4,66.9,2.9,5.4,16,2.3,0
adiyaman,kahta,adiyaman_kahta,2020,83.4,66.9,2.9,5.4,16,2.3,0
adiyaman,merkez,adiyaman_merkez,2002,75.37,43.64,12.78,4.2,15.72,5.52,0
adiyaman,merkez,adiyaman_merkez,2003,75.37,43.64,12.78,4.2,15.72,5.52,0
adiyaman,merkez,adiyaman_merkez,2004,75.37,43.64,12.78,4.2,15.72,5.52,0
adiyaman,merkez,adiyaman_merkez,2005,75.37,43.64,12.78,4.2,15.72,5.52,0
adiyaman,merkez,adiyaman_merkez,2006,75.37,43.64,12.78,4.2,15.72,5.52,0
adiyaman,merkez,adiyaman_merkez,2007,84.77,62.87,15.07,4.06,0,2.31,0
adiyaman,merkez,adiyaman_merkez,2008,84.77,62.87,15.07,4.06,0,2.31,0
adiyaman,merkez,adiyaman_merkez,2009,84.77,62.87,15.07,4.06,0,2.31,0
adiyaman,merkez,adiyaman_merkez,2010,84.77,62.87,15.07,4.06,0,2.31,0
adiyaman,merkez,adiyaman_merkez,2011,87.2,62,20.4,3.9,0,0.8,0
adiyaman,merkez,adiyaman_merkez,2012,87.2,62,20.4,3.9,0,0.8,0
adiyaman,merkez,adiyaman_merkez,2013,87.2,62,20.4,3.9,0,0.8,0
adiyaman,merkez,adiyaman_merkez,2014,87.2,62,20.4,3.9,0,0.8,0
adiyaman,merkez,adiyaman_merkez,2015,84.7,54.5,9.7,4.5,27.8,2.3,0
adiyaman,merkez,adiyaman_merkez,2016,87,64.2,12,2.9,19,0.6,0
adiyaman,merkez,adiyaman_merkez,2017,87,64.2,12,2.9,19,0.6,0
adiyaman,merkez,adiyaman_merkez,2018,88.2,48.5,12.8,10.1,19.2,1.6,0
adiyaman,merkez,adiyaman_merkez,2019,88.2,48.5,12.8,10.1,19.2,1.6,0
adiyaman,merkez,adiyaman_merkez,2020,88.2,48.5,12.8,10.1,19.2,1.6,0
adiyaman,samsat,adiyaman_samsat,2002,70.65,55.95,6.56,5.9,6.14,7.48,0
adiyaman,samsat,adiyaman_samsat,2003,70.65,55.95,6.56,5.9,6.14,7.48,0
adiyaman,samsat,adiyaman_samsat,2004,70.65,55.95,6.56,5.9,6.14,7.48,0
adiyaman,samsat,adiyaman_samsat,2005,70.65,55.95,6.56,5.9,6.14,7.48,0
adiyaman,samsat,adiyaman_samsat,2006,70.65,55.95,6.56,5.9,6.14,7.48,0
adiyaman,samsat,adiyaman_samsat,2007,75.82,68.54,4.9,8.87,0,4.65,0
adiyaman,samsat,adiyaman_samsat,2008,75.82,68.54,4.9,8.87,0,4.65,0
adiyaman,samsat,adiyaman_samsat,2009,75.82,68.54,4.9,8.87,0,4.65,0
adiyaman,samsat,adiyaman_samsat,2010,75.82,68.54,4.9,8.87,0,4.65,0
adiyaman,samsat,adiyaman_samsat,2011,85,83.5,4.9,3,0,0.7,0
adiyaman,samsat,adiyaman_samsat,2012,85,83.5,4.9,3,0,0.7,0
adiyaman,samsat,adiyaman_samsat,2013,85,83.5,4.9,3,0,0.7,0
adiyaman,samsat,adiyaman_samsat,2014,85,83.5,4.9,3,0,0.7,0
adiyaman,samsat,adiyaman_samsat,2015,78.4,71.2,2.7,2.8,16.3,5.8,0
adiyaman,samsat,adiyaman_samsat,2016,87.2,86.2,2.8,2.3,5.8,2,0
adiyaman,samsat,adiyaman_samsat,2017,87.2,86.2,2.8,2.3,5.8,2,0
adiyaman,samsat,adiyaman_samsat,2018,91.8,66.1,2.4,9.7,8.9,3.4,0
adiyaman,samsat,adiyaman_samsat,2019,91.8,66.1,2.4,9.7,8.9,3.4,0
adiyaman,samsat,adiyaman_samsat,2020,91.8,66.1,2.4,9.7,8.9,3.4,0
adiyaman,sincik,adiyaman_sincik,2002,70.15,50.02,6.44,11.15,2.29,12.61,0
adiyaman,sincik,adiyaman_sincik,2003,70.15,50.02,6.44,11.15,2.29,12.61,0
adiyaman,sincik,adiyaman_sincik,2004,70.15,50.02,6.44,11.15,2.29,12.61,0
adiyaman,sincik,adiyaman_sincik,2005,70.15,50.02,6.44,11.15,2.29,12.61,0
adiyaman,sincik,adiyaman_sincik,2006,70.15,50.02,6.44,11.15,2.29,12.61,0
adiyaman,sincik,adiyaman_sincik,2007,89.1,86.17,0.65,5.89,0,3.2,0
adiyaman,sincik,adiyaman_sincik,2008,89.1,86.17,0.65,5.89,0,3.2,0
adiyaman,sincik,adiyaman_sincik,2009,89.1,86.17,0.65,5.89,0,3.2,0
adiyaman,sincik,adiyaman_sincik,2010,89.1,86.17,0.65,5.89,0,3.2,0
adiyaman,sincik,adiyaman_sincik,2011,91,91.5,1.6,2.1,0,1,0
adiyaman,sincik,adiyaman_sincik,2012,91,91.5,1.6,2.1,0,1,0
adiyaman,sincik,adiyaman_sincik,2013,91,91.5,1.6,2.1,0,1,0
adiyaman,sincik,adiyaman_sincik,2014,91,91.5,1.6,2.1,0,1,0
adiyaman,sincik,adiyaman_sincik,2015,88.6,90.7,1.0,1.1,5.1,1.0,0
adiyaman,sincik,adiyaman_sincik,2016,93.3,95.9,0.8,0.6,1.6,0.4,0
adiyaman,sincik,adiyaman_sincik,2017,93.3,95.9,0.8,0.6,1.6,0.4,0
adiyaman,sincik,adiyaman_sincik,2018,90.8,87.3,1.4,4.8,1.9,1,0
adiyaman,sincik,adiyaman_sincik,2019,90.8,87.3,1.4,4.8,1.9,1,0
adiyaman,sincik,adiyaman_sincik,2020,90.8,87.3,1.4,4.8,1.9,1,0
adiyaman,tut,adiyaman_tut,2002,74.92,32.4,23.83,10.63,3.45,1.33,0
adiyaman,tut,adiyaman_tut,2003,74.92,32.4,23.83,10.63,3.45,1.33,0
adiyaman,tut,adiyaman_tut,2004,74.92,32.4,23.83,10.63,3.45,1.33,0
adiyaman,tut,adiyaman_tut,2005,74.92,32.4,23.83,10.63,3.45,1.33,0
adiyaman,tut,adiyaman_tut,2006,74.92,32.4,23.83,10.63,3.45,1.33,0
adiyaman,tut,adiyaman_tut,2007,83.97,55.7,21.91,9.41,0,0.67,0
adiyaman,tut,adiyaman_tut,2008,83.97,55.7,21.91,9.41,0,0.67,0
adiyaman,tut,adiyaman_tut,2009,83.97,55.7,21.91,9.41,0,0.67,0
adiyaman,tut,adiyaman_tut,2010,83.97,55.7,21.91,9.41,0,0.67,0
adiyaman,tut,adiyaman_tut,2011,81.5,58.9,26.8,7.6,0,0.5,0
adiyaman,tut,adiyaman_tut,2012,81.5,58.9,26.8,7.6,0,0.5,0
adiyaman,tut,adiyaman_tut,2013,81.5,58.9,26.8,7.6,0,0.5,0
adiyaman,tut,adiyaman_tut,2014,81.5,58.9,26.8,7.6,0,0.5,0
adiyaman,tut,adiyaman_tut,2015,84.0,56.2,24.5,8.1,6.6,1.8,0
adiyaman,tut,adiyaman_tut,2016,85.4,66.2,20.5,5.5,4.8,0.6,0
adiyaman,tut,adiyaman_tut,2017,85.4,66.2,20.5,5.5,4.8,0.6,0
adiyaman,tut,adiyaman_tut,2018,86.6,48.3,22.7,13,5.3,0.6,0
adiyaman,tut,adiyaman_tut,2019,86.6,48.3,22.7,13,5.3,0.6,0
adiyaman,tut,adiyaman_tut,2020,86.6,48.3,22.7,13,5.3,0.6,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2002,89.43,20.66,18.77,17.22,1.17,0.75,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2003,89.43,20.66,18.77,17.22,1.17,0.75,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2004,89.43,20.66,18.77,17.22,1.17,0.75,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2005,89.43,20.66,18.77,17.22,1.17,0.75,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2006,89.43,20.66,18.77,17.22,1.17,0.75,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2007,90.65,32.46,22.16,26.03,0,0.8,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2008,90.65,32.46,22.16,26.03,0,0.8,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2009,90.65,32.46,22.16,26.03,0,0.8,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2010,90.65,32.46,22.16,26.03,0,0.8,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2011,90.8,45.6,26.8,22.1,0,0.5,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2012,90.8,45.6,26.8,22.1,0,0.5,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2013,90.8,45.6,26.8,22.1,0,0.5,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2014,90.8,45.6,26.8,22.1,0,0.5,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2015,88.9,41.3,31.4,22.6,0.7,1.0,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2016,90.1,48.9,29.8,18.2,0.3,0.3,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2017,90.1,48.9,29.8,18.2,0.3,0.3,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2018,91.1,45,25.1,13,0.5,0.8,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2019,91.1,45,25.1,13,0.5,0.8,0
afyonkarahisar,basmakci,afyonkarahisar_basmakci,2020,91.1,45,25.1,13,0.5,0.8,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2002,88.83,36.58,14.38,7.62,1.75,1.17,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2003,88.83,36.58,14.38,7.62,1.75,1.17,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2004,88.83,36.58,14.38,7.62,1.75,1.17,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2005,88.83,36.58,14.38,7.62,1.75,1.17,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2006,88.83,36.58,14.38,7.62,1.75,1.17,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2007,91.18,44.03,13.3,17.61,0,0.93,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2008,91.18,44.03,13.3,17.61,0,0.93,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2009,91.18,44.03,13.3,17.61,0,0.93,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2010,91.18,44.03,13.3,17.61,0,0.93,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2011,88.8,59.7,17.2,16.8,0,0.5,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2012,88.8,59.7,17.2,16.8,0,0.5,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2013,88.8,59.7,17.2,16.8,0,0.5,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2014,88.8,59.7,17.2,16.8,0,0.5,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2015,86.8,51.5,18.6,22.1,2.0,1.3,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2016,86,62,17.6,15,0.7,0.5,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2017,86,62,17.6,15,0.7,0.5,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2018,89.7,54.2,14.7,12.8,0.6,0.6,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2019,89.7,54.2,14.7,12.8,0.6,0.6,0
afyonkarahisar,bayat,afyonkarahisar_bayat,2020,89.7,54.2,14.7,12.8,0.6,0.6,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2002,85.54,45.85,7.15,29.19,0.97,1.61,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2003,85.54,45.85,7.15,29.19,0.97,1.61,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2004,85.54,45.85,7.15,29.19,0.97,1.61,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2005,85.54,45.85,7.15,29.19,0.97,1.61,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2006,85.54,45.85,7.15,29.19,0.97,1.61,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2007,91.6,55.36,5.93,27.49,0,2.97,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2008,91.6,55.36,5.93,27.49,0,2.97,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2009,91.6,55.36,5.93,27.49,0,2.97,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2010,91.6,55.36,5.93,27.49,0,2.97,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2011,89.8,69.5,10.9,15.9,0,1,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2012,89.8,69.5,10.9,15.9,0,1,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2013,89.8,69.5,10.9,15.9,0,1,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2014,89.8,69.5,10.9,15.9,0,1,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2015,87.6,62.6,10.6,22.4,1.0,1.8,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2016,87.9,71.6,10.1,15.7,0.4,0.7,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2017,87.9,71.6,10.1,15.7,0.4,0.7,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2018,89,53.5,9.1,22.2,0.6,1.4,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2019,89,53.5,9.1,22.2,0.6,1.4,0
afyonkarahisar,bolvadin,afyonkarahisar_bolvadin,2020,89,53.5,9.1,22.2,0.6,1.4,0
afyonkarahisar,cay,afyonkarahisar_cay,2002,84.69,44.02,13.11,16,1.1,0.65,0
afyonkarahisar,cay,afyonkarahisar_cay,2003,84.69,44.02,13.11,16,1.1,0.65,0
afyonkarahisar,cay,afyonkarahisar_cay,2004,84.69,44.02,13.11,16,1.1,0.65,0
afyonkarahisar,cay,afyonkarahisar_cay,2005,84.69,44.02,13.11,16,1.1,0.65,0
afyonkarahisar,cay,afyonkarahisar_cay,2006,84.69,44.02,13.11,16,1.1,0.65,0
afyonkarahisar,cay,afyonkarahisar_cay,2007,89.8,43.61,13.86,28.72,0,1.44,0
afyonkarahisar,cay,afyonkarahisar_cay,2008,89.8,43.61,13.86,28.72,0,1.44,0
afyonkarahisar,cay,afyonkarahisar_cay,2009,89.8,43.61,13.86,28.72,0,1.44,0
afyonkarahisar,cay,afyonkarahisar_cay,2010,89.8,43.61,13.86,28.72,0,1.44,0
afyonkarahisar,cay,afyonkarahisar_cay,2011,90.2,49.1,21.6,24.9,0,0.8,0
afyonkarahisar,cay,afyonkarahisar_cay,2012,90.2,49.1,21.6,24.9,0,0.8,0
afyonkarahisar,cay,afyonkarahisar_cay,2013,90.2,49.1,21.6,24.9,0,0.8,0
afyonkarahisar,cay,afyonkarahisar_cay,2014,90.2,49.1,21.6,24.9,0,0.8,0
afyonkarahisar,cay,afyonkarahisar_cay,2015,87.8,45.4,22.7,26.8,0.9,1.6,0
afyonkarahisar,cay,afyonkarahisar_cay,2016,87.8,54.1,23.2,19.4,0.5,0.7,0
afyonkarahisar,cay,afyonkarahisar_cay,2017,87.8,54.1,23.2,19.4,0.5,0.7,0
afyonkarahisar,cay,afyonkarahisar_cay,2018,88.8,49.2,18.7,12.7,0.7,0.9,0
afyonkarahisar,cay,afyonkarahisar_cay,2019,88.8,49.2,18.7,12.7,0.7,0.9,0
afyonkarahisar,cay,afyonkarahisar_cay,2020,88.8,49.2,18.7,12.7,0.7,0.9,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2002,92.79,47.45,6.12,19.28,1.23,0.76,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2003,92.79,47.45,6.12,19.28,1.23,0.76,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2004,92.79,47.45,6.12,19.28,1.23,0.76,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2005,92.79,47.45,6.12,19.28,1.23,0.76,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2006,92.79,47.45,6.12,19.28,1.23,0.76,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2007,93.43,53.27,7.36,26.93,0,0.82,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2008,93.43,53.27,7.36,26.93,0,0.82,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2009,93.43,53.27,7.36,26.93,0,0.82,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2010,93.43,53.27,7.36,26.93,0,0.82,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2011,93.9,59.4,14.7,20.9,0,0.6,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2012,93.9,59.4,14.7,20.9,0,0.6,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2013,93.9,59.4,14.7,20.9,0,0.6,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2014,93.9,59.4,14.7,20.9,0,0.6,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2015,92.1,53.0,14.4,29.1,0.5,1.5,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2016,91,64.6,11.9,21.5,0.2,0.5,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2017,91,64.6,11.9,21.5,0.2,0.5,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2018,92.8,52.2,9.4,20.9,0.3,0.7,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2019,92.8,52.2,9.4,20.9,0.3,0.7,0
afyonkarahisar,cobanlar,afyonkarahisar_cobanlar,2020,92.8,52.2,9.4,20.9,0.3,0.7,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2002,89.01,26.52,15.61,17.68,0.55,0.72,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2003,89.01,26.52,15.61,17.68,0.55,0.72,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2004,89.01,26.52,15.61,17.68,0.55,0.72,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2005,89.01,26.52,15.61,17.68,0.55,0.72,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2006,89.01,26.52,15.61,17.68,0.55,0.72,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2007,91.07,43.53,16.11,25.89,0,0.94,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2008,91.07,43.53,16.11,25.89,0,0.94,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2009,91.07,43.53,16.11,25.89,0,0.94,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2010,91.07,43.53,16.11,25.89,0,0.94,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2011,92.5,46.9,25.6,24,0,0.4,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2012,92.5,46.9,25.6,24,0,0.4,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2013,92.5,46.9,25.6,24,0,0.4,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2014,92.5,46.9,25.6,24,0,0.4,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2015,91.0,43.4,27.7,25.1,0.5,1.4,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2016,90.1,51.7,24.2,20.8,0.4,0.6,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2017,90.1,51.7,24.2,20.8,0.4,0.6,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2018,91.8,48,20.5,13.9,0.5,0.9,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2019,91.8,48,20.5,13.9,0.5,0.9,0
afyonkarahisar,dazkiri,afyonkarahisar_dazkiri,2020,91.8,48,20.5,13.9,0.5,0.9,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2002,84.71,24.42,17,18.65,0.76,0.74,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2003,84.71,24.42,17,18.65,0.76,0.74,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2004,84.71,24.42,17,18.65,0.76,0.74,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2005,84.71,24.42,17,18.65,0.76,0.74,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2006,84.71,24.42,17,18.65,0.76,0.74,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2007,88.49,39.06,17.79,31.32,0,1.56,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2008,88.49,39.06,17.79,31.32,0,1.56,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2009,88.49,39.06,17.79,31.32,0,1.56,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2010,88.49,39.06,17.79,31.32,0,1.56,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2011,88.3,46.4,15.6,33.7,0,0.7,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2012,88.3,46.4,15.6,33.7,0,0.7,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2013,88.3,46.4,15.6,33.7,0,0.7,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2014,88.3,46.4,15.6,33.7,0,0.7,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2015,85.9,44.2,21.6,29.1,1.0,1.8,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2016,86.6,50.2,22.3,23.7,0.6,1,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2017,86.6,50.2,22.3,23.7,0.6,1,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2018,88.6,42.6,25.1,13.5,0.8,1,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2019,88.6,42.6,25.1,13.5,0.8,1,0
afyonkarahisar,dinar,afyonkarahisar_dinar,2020,88.6,42.6,25.1,13.5,0.8,1,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2002,78.57,23.53,21.73,17.19,0.78,1.49,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2003,78.57,23.53,21.73,17.19,0.78,1.49,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2004,78.57,23.53,21.73,17.19,0.78,1.49,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2005,78.57,23.53,21.73,17.19,0.78,1.49,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2006,78.57,23.53,21.73,17.19,0.78,1.49,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2007,81.91,45.87,20.37,19.35,0,1.46,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2008,81.91,45.87,20.37,19.35,0,1.46,0
afyonkarahisar,emirdag,afyonkarahisar_emirdag,2009,81.91,45.87,20.37,19.35,0,1.46,0
