pdy,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
afyonkarahisar_merkez_2016,45159150.46853986,42085597.82608696,45159150.46853986,42085597.82608696,1073,1,45159150.46853986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42085597.82608696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2017,181416.07102791755,161024.18207681365,181416.07102791755,161024.18207681365,215,1,0,0,0,181416.07102791755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161024.18207681365,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_merkez_2020,31688236.07366548,21284109.149277687,31688236.07366548,21284109.149277687,864,2,31688236.07366548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21284109.149277687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sandikli_2004,6084150.976752409,4783182.76580959,6084150.976752409,4783182.76580959,192,1,6084150.976752409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4783182.76580959,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sandikli_2008,12202802.956080534,14962073.190135244,12202802.956080534,14962073.190135244,NA,2,0,0,0,0,0,0,1881614.0355430404,0,0,0,0,10321188.920537494,0,0,0,0,0,0,0,0,0,0,0,0,2307080.3500397773,0,0,0,0,12654992.840095466,0,0,0,0,0,0
afyonkarahisar_sandikli_2015,6006560.599911384,5551273.2278045425,6006560.599911384,5551273.2278045425,179,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6006560.599911384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5551273.2278045425
afyonkarahisar_sandikli_2020,33012074.519930966,25131708.078587182,NA,NA,NA,3,0,0,0,0,0,0,8510404.455835652,0,0,15461838.943378422,0,9039831.120716892,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,10121529.876513477,0,5713686.084965657,0,0,0,0,0,0
afyonkarahisar_sinanpasa_2013,3937311.3800519486,4439012.345679012,3937311.3800519486,4439012.345679012,NA,1,0,0,0,0,0,0,3937311.3800519486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4439012.345679012,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_sinanpasa_2017,6003077.021699414,5328307.254623044,6003077.021699414,5328307.254623044,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6003077.021699414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5328307.254623044,0,0,0
afyonkarahisar_suhut_2011,3256421.28059364,3937740.6931964057,3256421.28059364,3937740.6931964057,112,1,3256421.28059364,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3937740.6931964057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_suhut_2012,3285390.6019111415,3726256.9832402235,3285390.6019111415,3726256.9832402235,NA,1,0,0,0,0,0,0,3285390.6019111415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3726256.9832402235,0,0,0,0,0,0,0,0,0,0,0
afyonkarahisar_suhut_2016,13466830.439964572,12550271.739130436,13466830.439964572,12550271.739130436,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13466830.439964572,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12550271.739130436
agri_diyadin_2010,12148957.527156537,14210205.700032853,12148957.527156537,14210205.700032853,225,2,0,7536628.952516249,0,0,0,0,4612328.574640288,0,0,0,0,0,0,0,0,0,0,0,0,8853642.38410596,0,0,0,0,5356563.315926893,0,0,0,0,0,0,0,0,0,0,0
agri_dogubayazit_2008,17926352.611330863,21259274.481689233,17926352.611330863,21259274.481689233,NA,3,0,0,0,0,0,0,17926352.611330863,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21259274.481689233,0,0,0,0,0,0,0,0,0,0,0
agri_dogubayazit_2010,17333288.2341998,20362251.65562914,17333288.2341998,20362251.65562914,418,2,0,15627977.247487133,0,0,0,0,0,0,0,0,0,1705310.9867126679,0,0,0,0,0,0,0,18358940.397350993,0,0,0,0,0,0,0,0,0,2003311.2582781457,0,0,0,0,0,0
agri_dogubayazit_2011,2332061.6295586773,2729299.3630573247,2332061.6295586773,2729299.3630573247,30,1,0,0,0,0,0,0,0,0,0,0,0,2332061.6295586773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2729299.3630573247,0,0,0,0,0,0
agri_eleskirt_2008,2579205.544855613,2699282.4527071104,2579205.544855613,2699282.4527071104,NA,1,0,0,0,0,0,0,0,0,0,0,0,2579205.544855613,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2699282.4527071104,0,0,0,0,0,0
agri_eleskirt_2010,7207405.277726102,8466887.417218544,7207405.277726102,8466887.417218544,200,1,0,7207405.277726102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8466887.417218544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2003,6716791.979949875,4431216.931216931,6716791.979949875,4431216.931216931,224,1,6716791.979949875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4431216.931216931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2007,1039039.4274504732,1127925.1170046802,1039039.4274504732,1127925.1170046802,5,1,0,0,0,0,0,0,1039039.4274504732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1127925.1170046802,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2009,21423217.638270576,23701102.104667604,21423217.638270576,23701102.104667604,626,3,0,0,14962698.650308248,0,0,0,6460518.987962327,0,0,0,0,0,0,0,0,0,0,0,0,0,16402545.210984593,0,0,0,7298556.893683011,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2010,65643899.55209301,76596882.40278041,65643899.55209301,76596882.40278041,NA,2,26946732.285905957,0,0,0,0,0,38697167.26618705,0,0,0,0,0,0,0,0,0,0,0,31655629.139072847,0,0,0,0,0,44941253.26370757,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2011,11990076.9074361,13428581.603206117,11990076.9074361,13428581.603206117,NA,3,1211139.9650219937,0,0,0,0,0,6619322.698606179,0,0,0,0,0,0,0,0,4159614.2438079277,0,0,1324044.0324449595,0,0,0,0,0,7236384.704519119,0,0,0,0,0,0,0,0,4868152.866242038,0,0
agri_merkez_2012,44548365.1887067,51074527.25250278,44548365.1887067,51074527.25250278,1168,1,0,0,0,0,0,0,0,0,0,0,0,44548365.1887067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51074527.25250278,0,0,0,0,0,0
agri_merkez_2013,2993889.812198337,3644796.781207758,2993889.812198337,3644796.781207758,NA,2,2275143.921747001,0,0,0,0,0,718745.8904513362,0,0,0,0,0,0,0,0,0,0,0,2781976.966292135,0,0,0,0,0,862819.8149156233,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2014,3594017.126278088,3934171.931407942,3594017.126278088,3934171.931407942,NA,2,0,0,0,0,0,0,3594017.126278088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3934171.931407942,0,0,0,0,0,0,0,0,0,0,0
agri_merkez_2016,311832.2625911135,297297.2972972973,311832.2625911135,297297.2972972973,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,311832.2625911135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,297297.2972972973,0,0,0,0,0
agri_merkez_2020,13026154.852193257,8749306.872902378,13026154.852193257,8749306.872902378,300,1,0,0,0,0,0,0,0,0,0,0,0,13026154.852193257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8749306.872902378,0,0,0,0,0,0
agri_patnos_2006,9534727.884840509,8906485.671191553,9534727.884840509,8906485.671191553,224,1,9534727.884840509,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8906485.671191553,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2008,14957272.948260063,15653620.35225049,14957272.948260063,15653620.35225049,NA,1,0,0,0,0,0,0,14957272.948260063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15653620.35225049,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2012,604925.078734412,719484.882418813,604925.078734412,719484.882418813,12,1,604925.078734412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,719484.882418813,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2013,1545862.0705128491,1751398.0681240468,1545862.0705128491,1751398.0681240468,NA,1,0,0,0,0,0,0,1545862.0705128491,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1751398.0681240468,0,0,0,0,0,0,0,0,0,0,0
agri_patnos_2014,4538803.66254513,5184659.090909091,4538803.66254513,5184659.090909091,NA,1,0,0,0,0,0,0,4538803.66254513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5184659.090909091,0,0,0,0,0,0,0,0,0,0,0
agri_tutak_2011,1793947.7449785362,1961181.9235225955,1793947.7449785362,1961181.9235225955,NA,1,0,0,0,0,0,0,1793947.7449785362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1961181.9235225955,0,0,0,0,0,0,0,0,0,0,0
aksaray_agacoren_2020,3008302.89602212,1901418.087000763,3008302.89602212,1901418.087000763,73,1,0,0,0,0,0,0,0,0,0,0,0,3008302.89602212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1901418.087000763,0,0,0,0,0,0
aksaray_eskil_2005,3341629.359753216,2863687.776141384,3341629.359753216,2863687.776141384,112,1,3341629.359753216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2863687.776141384,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_eskil_2007,10379215.795766128,10868065.967016492,10379215.795766128,10868065.967016492,330,1,0,0,0,0,0,0,0,0,0,0,0,10379215.795766128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10868065.967016492,0,0,0,0,0,0
aksaray_eskil_2014,4466265.704467924,5101799.242424242,4466265.704467924,5101799.242424242,125,1,4466265.704467924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5101799.242424242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_eskil_2020,7161340.380636539,4657438.324273518,7161340.380636539,4657438.324273518,NA,2,0,0,0,0,0,0,0,0,0,1670882.6115917356,0,5490457.769044803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1056092.597303485,0,3601345.7269700333,0,0,0,0,0,0
aksaray_guzelyurt_2016,4249844.184529255,3960597.8260869565,4249844.184529255,3960597.8260869565,124,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4249844.184529255,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3960597.8260869565
aksaray_guzelyurt_2019,2326021.180030257,1734837.7997179127,2326021.180030257,1734837.7997179127,47,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2326021.180030257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1734837.7997179127
aksaray_guzelyurt_2020,9432004.97278003,8092564.225253392,NA,NA,165,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
aksaray_merkez_2003,10854135.338345865,7160714.285714285,10854135.338345865,7160714.285714285,360,1,10854135.338345865,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7160714.285714285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2005,17002472.340180866,15333333.333333332,17002472.340180866,15333333.333333332,504,1,17002472.340180866,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15333333.333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2009,23418373.922152795,25981952.238965273,23418373.922152795,25981952.238965273,874,2,0,0,0,0,0,0,0,0,0,0,0,23418373.922152795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25981952.238965273,0,0,0,0,0,0
aksaray_merkez_2011,14055289.65701609,16829546.275140237,14055289.65701609,16829546.275140237,NA,2,12698185.215263514,0,0,0,0,0,1357104.4417525746,0,0,0,0,0,0,0,0,0,0,0,15354942.233632863,0,0,0,0,0,1474604.041507373,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2012,18306078.21889469,20762569.832402233,18306078.21889469,20762569.832402233,652,1,0,0,0,0,0,0,0,0,0,0,0,18306078.21889469,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20762569.832402233,0,0,0,0,0,0
aksaray_merkez_2014,5458085.664874279,6145698.427382054,5458085.664874279,6145698.427382054,163,1,5458085.664874279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6145698.427382054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_merkez_2016,31125364.75442465,27431055.52165955,31125364.75442465,27431055.52165955,964,2,25891939.230095573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5233425.524329077,22818791.946308725,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4612263.575350824
aksaray_merkez_2018,78568494.03389241,68748360.01049593,78568494.03389241,68748360.01049593,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78568494.03389241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68748360.01049593,0
aksaray_merkez_2020,2691765.1225642604,1701348.2574408548,2691765.1225642604,1701348.2574408548,NA,1,0,0,0,0,0,0,0,0,0,2691765.1225642604,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1701348.2574408548,0,0,0,0,0,0,0,0
aksaray_ortakoy_2003,5478095.238095238,3614021.164021164,5478095.238095238,3614021.164021164,144,1,5478095.238095238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3614021.164021164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aksaray_sultanhani_2019,10546742.347062534,7404632.152588556,10546742.347062534,7404632.152588556,253,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10546742.347062534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7404632.152588556
amasya_goynucek_2017,4631558.703804609,4110953.0583214792,4631558.703804609,4110953.0583214792,110,1,0,0,0,4631558.703804609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4110953.0583214792,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_gumushacikoy_2003,24274686.71679198,16014550.264550265,24274686.71679198,16014550.264550265,112,1,24274686.71679198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16014550.264550265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_gumushacikoy_2012,11393713.010575337,13062847.608453838,11393713.010575337,13062847.608453838,448,1,0,0,0,0,0,0,0,0,0,0,0,11393713.010575337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13062847.608453838,0,0,0,0,0,0
amasya_gumushacikoy_2020,3566909.8315753406,2339636.514983352,3566909.8315753406,2339636.514983352,99,1,0,0,0,0,0,0,0,0,0,0,0,3566909.8315753406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2339636.514983352,0,0,0,0,0,0
amasya_hamamozu_2013,1478104.4006587302,1674631.4184036604,1478104.4006587302,1674631.4184036604,NA,1,0,0,0,0,0,0,1478104.4006587302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1674631.4184036604,0,0,0,0,0,0,0,0,0,0,0
amasya_hamamozu_2019,4680408.472012103,3490832.1579689705,4680408.472012103,3490832.1579689705,106,1,4680408.472012103,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3490832.1579689705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_merkez_2006,8761057.177830985,7612040.133779264,8761057.177830985,7612040.133779264,284,1,8761057.177830985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7612040.133779264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_merkez_2008,1345757.5247604977,1408410.3065883887,1345757.5247604977,1408410.3065883887,NA,1,0,0,0,0,0,0,1345757.5247604977,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1408410.3065883887,0,0,0,0,0,0,0,0,0,0,0
amasya_merkez_2009,7339033.018867925,8404456.448345711,7339033.018867925,8404456.448345711,288,1,7339033.018867925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8404456.448345711,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_merkez_2011,4377458.239780889,5293324.775353016,4377458.239780889,5293324.775353016,268,1,4377458.239780889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5293324.775353016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_merkez_2015,1204230.5813009539,1174043.5108777194,1204230.5813009539,1174043.5108777194,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1204230.5813009539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1174043.5108777194,0,0,0,0
amasya_merkez_2016,15927073.326065132,15300725.890079504,15927073.326065132,15300725.890079504,356,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15927073.326065132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15300725.890079504
amasya_merzifon_2007,21417123.453085776,20844017.094017096,21417123.453085776,20844017.094017096,512,1,21417123.453085776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20844017.094017096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_merzifon_2009,9749408.604541723,10845398.744911585,9749408.604541723,10845398.744911585,NA,2,0,0,0,0,0,0,3063087.8498247424,0,0,0,0,6686320.754716981,0,0,0,0,0,0,0,0,0,0,0,0,3188410.2236421728,0,0,0,0,7656988.521269412,0,0,0,0,0,0
amasya_merzifon_2013,10841249.441896379,12554723.26258843,10841249.441896379,12554723.26258843,317,2,3482607.6369266678,0,0,0,0,0,0,0,0,0,0,7358641.804969711,0,0,0,0,0,0,4258426.9662921345,0,0,0,0,0,0,0,0,0,0,8296296.296296297,0,0,0,0,0,0
amasya_merzifon_2015,11997482.99345057,11088093.599449415,11997482.99345057,11088093.599449415,376,1,11997482.99345057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11088093.599449415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_suluova_2005,10179818.259385666,8936889.13857678,10179818.259385666,8936889.13857678,264,1,0,0,0,0,0,0,0,0,0,0,0,10179818.259385666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8936889.13857678,0,0,0,0,0,0
amasya_suluova_2012,10326962.258659163,11839822.024471635,10326962.258659163,11839822.024471635,456,1,10326962.258659163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11839822.024471635,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_suluova_2016,29624064.946155783,28243243.243243244,29624064.946155783,28243243.243243244,665,1,0,0,0,0,0,0,0,0,0,0,0,29624064.946155783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28243243.243243244,0,0,0,0,0,0
amasya_suluova_2017,447445.7889497756,366567.3259279328,447445.7889497756,366567.3259279328,127,1,0,0,0,447445.7889497756,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,366567.3259279328,0,0,0,0,0,0,0,0,0,0,0,0,0,0
amasya_suluova_2019,14128947.751419008,9919618.528610354,14128947.751419008,9919618.528610354,309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14128947.751419008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9919618.528610354
amasya_tasova_2019,5868244.323632875,4440795.159896283,5868244.323632875,4440795.159896283,158,1,0,0,0,0,0,0,0,0,0,0,0,5868244.323632875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4440795.159896283,0,0,0,0,0,0
ankara_akyurt_2003,2190476.1904761903,1445105.8201058202,2190476.1904761903,1445105.8201058202,NA,1,0,0,0,0,0,0,2190476.1904761903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1445105.8201058202,0,0,0,0,0,0,0,0,0,0,0
ankara_akyurt_2006,9773701.589659544,9129713.42383107,9773701.589659544,9129713.42383107,336,1,0,0,0,0,0,0,0,0,0,0,0,9773701.589659544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9129713.42383107,0,0,0,0,0,0
ankara_akyurt_2009,6117208.726415095,7005257.258609047,6117208.726415095,7005257.258609047,NA,1,0,0,0,0,0,0,6117208.726415095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7005257.258609047,0,0,0,0,0,0,0,0,0,0,0
ankara_akyurt_2020,7624901.383903738,5001387.347391787,7624901.383903738,5001387.347391787,NA,1,0,0,0,0,0,0,0,0,0,7624901.383903738,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5001387.347391787,0,0,0,0,0,0,0,0
ankara_altindag_2005,28181438.838532478,24897752.686412476,28181438.838532478,24897752.686412476,976,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28181438.838532478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24897752.686412476,0,0
ankara_altindag_2006,99966509.3911974,90068674.71241754,99966509.3911974,90068674.71241754,NA,4,0,0,0,0,0,0,7836496.625038218,0,0,0,0,0,0,0,0,92130012.76615918,0,0,0,0,0,0,0,0,6898550.724637681,0,0,0,0,0,0,0,0,83170123.98777986,0,0
ankara_altindag_2007,175267903.91592428,185089814.2888334,175267903.91592428,185089814.2888334,NA,6,0,0,0,0,0,0,15444034.86458715,0,0,0,0,0,0,0,0,159823869.05133712,0,0,0,0,0,0,0,0,16765210.608424336,0,0,0,0,0,0,0,0,168324603.68040907,0,0
ankara_altindag_2009,151161631.7531864,167297487.80535334,151161631.7531864,167297487.80535334,4036,9,5288915.094339623,0,0,0,0,0,0,0,0,0,0,96457824.33752105,0,0,0,49414892.321325734,0,0,6056718.4334908845,0,0,0,0,0,0,0,0,0,0,108394803.93083546,0,0,0,52845965.44102701,0,0
ankara_altindag_2010,8502438.335913355,9911765.731818993,8502438.335913355,9911765.731818993,NA,3,0,0,0,0,0,0,8502438.335913355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9911765.731818993,0,0,0,0,0,0,0,0,0,0,0
ankara_altindag_2012,25603388.828686826,29039106.145251397,25603388.828686826,29039106.145251397,894,1,0,0,0,0,0,0,0,0,0,0,0,25603388.828686826,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29039106.145251397,0,0,0,0,0,0
ankara_altindag_2013,54177622.60883239,65101721.64655669,54177622.60883239,65101721.64655669,NA,5,0,0,0,0,0,0,16605991.289005857,0,0,0,0,14288799.143590946,0,13034468.06002095,0,10248364.116214635,0,0,0,0,0,0,0,0,19679893.18906922,0,0,0,0,17471910.11235955,0,15647250.952640174,0,12302667.392487751,0,0
ankara_altindag_2014,106332203.80363196,116515495.2442691,106332203.80363196,116515495.2442691,1785,4,0,0,0,0,0,0,0,0,0,0,0,22248623.65738634,0,0,0,84083580.14624563,0,0,0,0,0,0,0,0,0,0,0,0,0,24433436.53250774,0,0,0,92082058.71176136,0,0
ankara_altindag_2015,104252475.11849666,96350309.70406055,104252475.11849666,96350309.70406055,1389,3,40417316.707189485,0,0,63835158.41130717,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37353750.86028905,0,0,58996558.8437715,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankara_altindag_2016,142275854.71672475,130882931.52162936,142275854.71672475,130882931.52162936,NA,5,141980606.260826,0,0,0,0,0,0,0,0,0,0,0,295248.4558987679,0,0,0,0,0,130601445.03514288,0,0,0,0,0,0,0,0,0,0,0,281486.4864864865,0,0,0,0,0
ankara_altindag_2020,42387410.202008456,29251993.549376562,42387410.202008456,29251993.549376562,808,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42387410.202008456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29251993.549376562,0,0
ankara_ayas_2008,6053146.627388471,7518796.992481203,6053146.627388471,7518796.992481203,288,1,0,0,0,0,0,0,0,0,0,0,0,6053146.627388471,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7518796.992481203,0,0,0,0,0,0
ankara_ayas_2014,5080986.045670954,5721091.58186864,5080986.045670954,5721091.58186864,153,1,5080986.045670954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5721091.58186864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankara_ayas_2019,4303837.384175035,3021628.0653950954,4303837.384175035,3021628.0653950954,83,1,4303837.384175035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3021628.0653950954,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankara_bala_2008,26489895.73947741,34186046.511627905,26489895.73947741,34186046.511627905,726,1,0,26489895.73947741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34186046.511627905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ankara_bala_2017,4730983.874448864,4042149.6311907275,4730983.874448864,4042149.6311907275,137,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4730983.874448864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4042149.6311907275
ankara_beypazari_2009,7387971.698113208,8460499.662390277,7387971.698113208,8460499.662390277,NA,1,0,0,0,0,0,0,7387971.698113208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8460499.662390277,0,0,0,0,0,0,0,0,0,0,0
ankara_beypazari_2011,7558927.414921929,8846496.815286623,7558927.414921929,8846496.815286623,280,1,0,0,0,0,0,0,0,0,0,0,0,7558927.414921929,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8846496.815286623,0,0,0,0,0,0
ankara_beypazari_2020,9432004.97278003,8092564.225253392,NA,NA,412,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9432004.97278003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8092564.225253392
ankara_camlidere_2017,933253.5228501603,764562.4492007586,933253.5228501603,764562.4492007586,55,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,933253.5228501603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,764562.4492007586
