pdym,imp_try_sum,imp_usd_sum,real_try_sum,dollars_sum,houses_sum,projects,try_idare_konut,try_afet_konutu,try_alt_gelir,try_ikmal_ihalesi,try_protokol_meb,try_restorasyon,try_altyapi_sosyal,try_danismanlik_hizmetleri,try_stadyum,try_millet_bahcesi,try_gelir_paylasimli,try_konut_sosyal_donati,try_bakim_onarim,try_kamu_hizmet,try_tarimkoy,try_kentsel_donusum,try_diger,try_talep_organizasyon,usd_idare_konut,usd_afet_konutu,usd_alt_gelir,usd_ikmal_ihalesi,usd_protokol_meb,usd_restorasyon,usd_altyapi_sosyal,usd_danismanlik_hizmetleri,usd_stadyum,usd_millet_bahcesi,usd_gelir_paylasimli,usd_konut_sosyal_donati,usd_bakim_onarim,usd_kamu_hizmet,usd_tarimkoy,usd_kentsel_donusum,usd_diger,usd_talep_organizasyon
aydin_kuyucak_2016_12,6573367.9943785425,5793166.564978645,6573367.9943785425,5793166.564978645,177,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6573367.9943785425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5793166.564978645
aydin_merkez_2006_11,17761922.924472567,16379310.344827587,17761922.924472567,16379310.344827587,600,1,17761922.924472567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16379310.344827587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
aydin_merkez_2008_11,4297637.0787287215,4497716.894977169,4297637.0787287215,4497716.894977169,NA,1,0,0,0,0,0,0,4297637.0787287215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4497716.894977169,0,0,0,0,0,0,0,0,0,0,0
aydin_merkez_2008_8,16089586.175827006,20764118.77076412,16089586.175827006,20764118.77076412,NA,1,0,0,0,0,0,0,16089586.175827006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20764118.77076412,0,0,0,0,0,0,0,0,0,0,0
aydin_merkez_2014_5,1077706.8057184783,1231060.606060606,1077706.8057184783,1231060.606060606,NA,1,0,0,0,0,0,0,1077706.8057184783,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1231060.606060606,0,0,0,0,0,0,0,0,0,0,0
aydin_merkez_2014_7,6428768.018008766,7238667.900092507,6428768.018008766,7238667.900092507,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,6428768.018008766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7238667.900092507,0,0,0,0
aydin_nazilli_2009_4,816436.7752588964,849840.2555910543,816436.7752588964,849840.2555910543,NA,1,0,0,0,0,0,0,816436.7752588964,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,849840.2555910543,0,0,0,0,0,0,0,0,0,0,0
aydin_nazilli_2010_2,32925783.534836706,38627581.612258494,32925783.534836706,38627581.612258494,NA,1,0,0,0,0,0,0,32925783.534836706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38627581.612258494,0,0,0,0,0,0,0,0,0,0,0
aydin_nazilli_2012_8,5725200.114698406,6559020.044543429,5725200.114698406,6559020.044543429,NA,1,0,0,0,0,0,0,5725200.114698406,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6559020.044543429,0,0,0,0,0,0,0,0,0,0,0
aydin_nazilli_2020_1,2281476.5250362437,1678536.2651788644,2281476.5250362437,1678536.2651788644,NA,1,0,0,0,0,0,0,0,0,0,2281476.5250362437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1678536.2651788644,0,0,0,0,0,0,0,0
aydin_soke_2006_12,4985022.398719646,4596981.379310345,4985022.398719646,4596981.379310345,144,1,0,0,0,0,0,0,0,0,0,0,0,4985022.398719646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4596981.379310345,0,0,0,0,0,0
aydin_soke_2015_9,4695455.763561886,4314104.818853324,4695455.763561886,4314104.818853324,NA,1,0,0,0,0,0,0,4695455.763561886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4314104.818853324,0,0,0,0,0,0,0,0,0,0,0
balikesir_altieylul_2020_9,22632517.957755644,18678888.434210826,NA,NA,NA,2,13909250.058273207,0,0,0,8723267.899482436,0,0,0,0,0,0,0,0,0,0,0,0,0,12957051.5862641,0,0,0,5721836.847946726,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_ayvalik_2008_6,770611.135262096,944859.9840891011,770611.135262096,944859.9840891011,6,1,0,0,0,0,0,0,0,0,0,0,0,770611.135262096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,944859.9840891011,0,0,0,0,0,0
balikesir_ayvalik_2009_6,1708992.4679103517,1778913.7380191693,1708992.4679103517,1778913.7380191693,NA,1,0,0,0,0,0,0,1708992.4679103517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1778913.7380191693,0,0,0,0,0,0,0,0,0,0,0
balikesir_ayvalik_2010_3,838363.8191183069,983544.3037974684,838363.8191183069,983544.3037974684,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,838363.8191183069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,983544.3037974684,0,0,0,0
balikesir_ayvalik_2011_2,2602733.1653450746,3046076.433121019,2602733.1653450746,3046076.433121019,120,1,0,0,2602733.1653450746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3046076.433121019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_ayvalik_2016_1,3370352.4163243584,3140964.6739130435,3370352.4163243584,3140964.6739130435,NA,1,0,0,0,0,0,0,3370352.4163243584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3140964.6739130435,0,0,0,0,0,0,0,0,0,0,0
balikesir_balya_2016_9,4319231.191730776,4117905.4054054054,4319231.191730776,4117905.4054054054,112,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4319231.191730776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4117905.4054054054
balikesir_bandirma_2007_3,35658810.18420263,34704606.83760684,35658810.18420263,34704606.83760684,838,1,0,0,0,0,0,0,0,0,0,0,0,35658810.18420263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34704606.83760684,0,0,0,0,0,0
balikesir_bandirma_2007_5,16608320.26803548,17390554.72263868,16608320.26803548,17390554.72263868,412,1,0,0,0,0,0,0,0,0,0,0,0,16608320.26803548,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17390554.72263868,0,0,0,0,0,0
balikesir_bandirma_2011_12,753444.2808100405,818678.3178590934,753444.2808100405,818678.3178590934,NA,1,0,0,0,0,0,0,753444.2808100405,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,818678.3178590934,0,0,0,0,0,0,0,0,0,0,0
balikesir_bandirma_2013_3,5256991.633471627,6428089.887640449,5256991.633471627,6428089.887640449,NA,1,0,0,0,0,0,0,5256991.633471627,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6428089.887640449,0,0,0,0,0,0,0,0,0,0,0
balikesir_bandirma_2014_4,598541.7797913394,683712.1212121212,598541.7797913394,683712.1212121212,128,1,598541.7797913394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,683712.1212121212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_bandirma_2014_7,6275894.790027809,7066535.615171138,6275894.790027809,7066535.615171138,316,1,0,0,0,6275894.790027809,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7066535.615171138,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_bigadic_2011_11,7816921.58449483,8493719.27908247,7816921.58449483,8493719.27908247,NA,1,0,0,0,0,0,0,7816921.58449483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8493719.27908247,0,0,0,0,0,0,0,0,0,0,0
balikesir_bigadic_2018_5,15026321.812771803,12026562.857797114,15026321.812771803,12026562.857797114,322,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15026321.812771803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12026562.857797114
balikesir_bigadic_2020_7,5780542.436118978,3791620.421753607,5780542.436118978,3791620.421753607,151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5780542.436118978,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3791620.421753607
balikesir_burhaniye_2007_4,5609845.14937394,5874062.968515742,5609845.14937394,5874062.968515742,164,1,0,0,0,0,0,0,0,0,0,0,0,5609845.14937394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5874062.968515742,0,0,0,0,0,0
balikesir_burhaniye_2014_2,6235138.48064759,6614620.9386281585,6235138.48064759,6614620.9386281585,NA,1,0,0,0,0,0,0,6235138.48064759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6614620.9386281585,0,0,0,0,0,0,0,0,0,0,0
balikesir_dursunbey_2009_8,4416284.284553392,4841259.20964501,4416284.284553392,4841259.20964501,146,1,0,0,0,0,0,0,0,0,0,0,0,4416284.284553392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4841259.20964501,0,0,0,0,0,0
balikesir_dursunbey_2012_6,6750751.916173475,7739710.789766407,6750751.916173475,7739710.789766407,NA,1,0,0,0,0,0,0,6750751.916173475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7739710.789766407,0,0,0,0,0,0,0,0,0,0,0
balikesir_dursunbey_2019_7,7971113.8426626315,5945169.252468266,7971113.8426626315,5945169.252468266,160,1,0,0,0,0,0,0,0,0,0,0,0,7971113.8426626315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5945169.252468266,0,0,0,0,0,0
balikesir_edremit_2007_3,17416954.399420388,16950889.6011396,17416954.399420388,16950889.6011396,412,1,0,0,0,0,0,0,0,0,0,0,0,17416954.399420388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16950889.6011396,0,0,0,0,0,0
balikesir_erdek_2011_3,6166221.298226327,7216560.50955414,6166221.298226327,7216560.50955414,156,1,0,0,0,0,0,0,6166221.298226327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7216560.50955414,0,0,0,0,0,0,0,0,0,0,0
balikesir_gomec_2011_10,2318135.439023287,2518842.1627525943,2318135.439023287,2518842.1627525943,96,1,2318135.439023287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2518842.1627525943,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_gonen_2007_6,5852537.531410408,6128185.907046476,5852537.531410408,6128185.907046476,176,1,5852537.531410408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6128185.907046476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_gonen_2010_11,2332601.5367727773,2916952.642415923,2332601.5367727773,2916952.642415923,96,1,2332601.5367727773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2916952.642415923,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_gonen_2010_6,8285746.402877699,9622715.4046997391,8285746.402877699,9622715.4046997391,NA,1,0,0,0,0,0,0,8285746.402877699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9622715.4046997391,0,0,0,0,0,0,0,0,0,0,0
balikesir_gonen_2013_12,11744917.938003443,13241481.481481481,11744917.938003443,13241481.481481481,376,1,0,0,0,0,0,0,0,0,0,0,0,11744917.938003443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13241481.481481481,0,0,0,0,0,0
balikesir_gonen_2016_2,4136855.188199575,3855298.9130434785,4136855.188199575,3855298.9130434785,NA,1,0,0,0,0,0,0,0,0,0,0,0,4136855.188199575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3855298.9130434785,0,0,0,0,0,0
balikesir_ivrindi_2017_6,5163082.940430434,4470243.08466052,5163082.940430434,4470243.08466052,110,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5163082.940430434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4470243.08466052
balikesir_karesi_2020_8,26840498.907555737,17605438.401775803,26840498.907555737,17605438.401775803,548,1,26840498.907555737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17605438.401775803,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_kepsut_2007_3,5662931.8735683495,5511396.011396011,5662931.8735683495,5511396.011396011,176,1,5662931.8735683495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5511396.011396011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_manyas_2005_3,7078402.834131742,6145501.515151515,7078402.834131742,6145501.515151515,264,1,7078402.834131742,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6145501.515151515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_manyas_2005_4,10710699.708705328,9178785.714285715,10710699.708705328,9178785.714285715,252,1,0,0,0,0,0,0,0,0,0,0,0,10710699.708705328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9178785.714285715,0,0,0,0,0,0
balikesir_manyas_2018_5,24503318.837262534,19611632.69979391,24503318.837262534,19611632.69979391,625,1,24503318.837262534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19611632.69979391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_merkez_2005_2,18739474.53382547,16269696.969696969,18739474.53382547,16269696.969696969,496,1,18739474.53382547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16269696.969696969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_merkez_2005_7,33047781.56996587,29012734.082397006,33047781.56996587,29012734.082397006,1246,2,0,0,33047781.56996587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29012734.082397006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
balikesir_merkez_2011_11,5741557.051162837,6238667.394866194,5741557.051162837,6238667.394866194,140,1,0,0,0,0,0,0,5741557.051162837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6238667.394866194,0,0,0,0,0,0,0,0,0,0,0
balikesir_merkez_2013_8,106738073.97701624,120929842.39959328,106738073.97701624,120929842.39959328,NA,1,0,0,0,0,0,0,106738073.97701624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120929842.39959328,0,0,0,0,0,0,0,0,0,0,0
balikesir_merkez_2014_7,4972128.312458664,5598519.888991674,4972128.312458664,5598519.888991674,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4972128.312458664,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5598519.888991674,0,0,0,0
balikesir_sindirgi_2009_8,2277795.7682367247,2496985.934360348,2277795.7682367247,2496985.934360348,80,1,0,0,0,0,0,0,0,0,0,0,0,2277795.7682367247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2496985.934360348,0,0,0,0,0,0
balikesir_sindirgi_2016_9,29996137.532201998,28597972.972972974,29996137.532201998,28597972.972972974,668,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29996137.532201998,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28597972.972972974
balikesir_susurluk_2020_6,8050671.414325967,5407412.6659857,8050671.414325967,5407412.6659857,210,1,0,0,0,0,0,0,0,0,0,0,0,8050671.414325967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5407412.6659857,0,0,0,0,0,0
bartin_merkez_2005_12,14365857.064239776,12955555.555555554,14365857.064239776,12955555.555555554,492,1,0,0,14365857.064239776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12955555.555555554,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartin_merkez_2007_3,12657069.88283337,12318376.06837607,12657069.88283337,12318376.06837607,206,1,12657069.88283337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12318376.06837607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartin_merkez_2010_3,4190967.272975076,4916722.18520986,4190967.272975076,4916722.18520986,192,1,4190967.272975076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4916722.18520986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartin_merkez_2013_1,13728273.903874516,16786516.853932586,13728273.903874516,16786516.853932586,NA,1,0,0,0,0,0,0,13728273.903874516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16786516.853932586,0,0,0,0,0,0,0,0,0,0,0
bartin_merkez_2019_7,20922844.17549168,15605077.574047955,20922844.17549168,15605077.574047955,424,1,20922844.17549168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15605077.574047955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bartin_ulus_2013_11,2308335.851916094,2602469.135802469,2308335.851916094,2602469.135802469,NA,1,0,0,0,0,0,0,2308335.851916094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2602469.135802469,0,0,0,0,0,0,0,0,0,0,0
bartin_ulus_2017_9,13925766.851501651,12360455.192034138,13925766.851501651,12360455.192034138,320,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13925766.851501651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12360455.192034138
batman_besiri_2011_6,1102724.5656777974,1333440.3080872914,1102724.5656777974,1333440.3080872914,NA,1,0,0,0,0,0,0,1102724.5656777974,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1333440.3080872914,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2010_12,10585620.197585072,13237474.262182565,10585620.197585072,13237474.262182565,58,1,0,0,0,0,0,0,10585620.197585072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13237474.262182565,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2010_3,6346115.972809822,7445080.612924717,6346115.972809822,7445080.612924717,NA,1,0,0,0,0,0,0,6346115.972809822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7445080.612924717,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2012_11,3750535.4881533543,4460806.27099664,3750535.4881533543,4460806.27099664,NA,1,0,0,0,0,0,0,3750535.4881533543,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4460806.27099664,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2012_7,11591343.18638005,13279510.022271715,11591343.18638005,13279510.022271715,NA,1,0,0,0,0,0,0,11591343.18638005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13279510.022271715,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2013_10,2265848.455780257,2554567.901234568,2265848.455780257,2554567.901234568,NA,1,0,0,0,0,0,0,2265848.455780257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2554567.901234568,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2013_12,5240842.214075155,5908641.975308642,5240842.214075155,5908641.975308642,NA,2,0,0,0,0,0,0,2919365.930364472,0,0,0,0,0,0,2321476.2837106828,0,0,0,0,0,0,0,0,0,0,3291358.024691358,0,0,0,0,0,0,2617283.950617284,0,0,0,0
batman_hasankeyf_2014_11,2935929.086640113,3224237.063246351,2935929.086640113,3224237.063246351,60,1,2935929.086640113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3224237.063246351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2014_4,9740811.513224706,11126893.93939394,9740811.513224706,11126893.93939394,NA,1,0,0,0,0,0,0,9740811.513224706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11126893.93939394,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2016_10,25052528.098638598,22079011.59243441,25052528.098638598,22079011.59243441,320,1,25052528.098638598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22079011.59243441,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2016_12,9806398.908938605,8642464.917632703,9806398.908938605,8642464.917632703,NA,1,0,0,0,0,0,0,9806398.908938605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8642464.917632703,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2017_2,31201158.795302648,25561365.48360878,31201158.795302648,25561365.48360878,390,1,31201158.795302648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25561365.48360878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2019_1,9089863.278172774,6782422.093674193,9089863.278172774,6782422.093674193,47,1,0,0,0,0,0,0,9089863.278172774,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6782422.093674193,0,0,0,0,0,0,0,0,0,0,0
batman_hasankeyf_2020_3,9618155.458904874,7076304.561864128,9618155.458904874,7076304.561864128,NA,1,0,0,0,0,0,0,0,0,0,0,0,0,0,9618155.458904874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7076304.561864128,0,0,0,0
batman_kozluk_2008_11,7134264.539975192,7466405.7403783435,7134264.539975192,7466405.7403783435,6,1,0,0,0,0,0,0,7134264.539975192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7466405.7403783435,0,0,0,0,0,0,0,0,0,0,0
batman_kozluk_2009_12,5754505.3066037735,6589899.392302498,5754505.3066037735,6589899.392302498,10,1,0,0,0,0,0,0,5754505.3066037735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6589899.392302498,0,0,0,0,0,0,0,0,0,0,0
batman_kozluk_2013_12,219445.21096963246,247407.40740740742,219445.21096963246,247407.40740740742,NA,1,0,0,0,0,0,0,219445.21096963246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,247407.40740740742,0,0,0,0,0,0,0,0,0,0,0
batman_kozluk_2013_6,3604499.3039274816,4327027.762656505,3604499.3039274816,4327027.762656505,NA,1,0,0,0,0,0,0,3604499.3039274816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4327027.762656505,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2005_10,3687975.8844160433,3325925.925925926,3687975.8844160433,3325925.925925926,196,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3687975.8844160433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3325925.925925926,0,0,0
batman_merkez_2006_1,2269442.8521834607,2119909.5022624433,2269442.8521834607,2119909.5022624433,NA,1,0,0,0,0,0,0,2269442.8521834607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2119909.5022624433,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2006_11,42014613.3883766,38744137.93103448,42014613.3883766,38744137.93103448,988,2,0,42014613.3883766,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38744137.93103448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2006_12,11832806.08467389,10911724.137931034,11832806.08467389,10911724.137931034,214,1,0,11832806.08467389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10911724.137931034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2008_1,235384.00489632305,292377.61069340014,235384.00489632305,292377.61069340014,NA,1,0,0,0,0,0,0,235384.00489632305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,292377.61069340014,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2008_11,4500832.102320537,4710371.8199608615,4500832.102320537,4710371.8199608615,NA,1,0,0,0,0,0,0,4500832.102320537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4710371.8199608615,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2009_1,25091925.423434272,24517200.12128563,25091925.423434272,24517200.12128563,672,1,25091925.423434272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24517200.12128563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2010_1,11811940.28155577,13857428.38107928,11811940.28155577,13857428.38107928,NA,1,0,0,0,0,0,0,11811940.28155577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13857428.38107928,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2012_12,26280110.91077708,31256998.88017917,26280110.91077708,31256998.88017917,NA,2,0,0,0,0,0,0,26280110.91077708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31256998.88017917,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2013_12,20566527.816104036,23187160.49382716,20566527.816104036,23187160.49382716,NA,1,0,0,0,0,0,0,0,0,20566527.816104036,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23187160.49382716,0,0,0,0,0,0,0,0,0
batman_merkez_2013_9,46758176.91482726,52975088.96797153,46758176.91482726,52975088.96797153,1472,3,46758176.91482726,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52975088.96797153,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2014_4,2606599.710677173,2977509.4696969697,2606599.710677173,2977509.4696969697,NA,1,0,0,0,0,0,0,2606599.710677173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2977509.4696969697,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2015_11,5562733.4095385615,5141087.405368203,5562733.4095385615,5141087.405368203,163,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5562733.4095385615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5141087.405368203
batman_merkez_2018_3,28478680.04930023,24919181.31723957,28478680.04930023,24919181.31723957,NA,1,0,0,0,28478680.04930023,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24919181.31723957,0,0,0,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2019_1,3240109.7375851227,2417615.226721403,3240109.7375851227,2417615.226721403,NA,1,0,0,0,0,0,0,0,0,0,3240109.7375851227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2417615.226721403,0,0,0,0,0,0,0,0
batman_merkez_2020_11,8510404.455835652,9296492.117108049,NA,NA,NA,1,0,0,0,0,0,0,8510404.455835652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9296492.117108049,0,0,0,0,0,0,0,0,0,0,0
batman_merkez_2020_6,36688920.41442807,24642930.10360426,36688920.41442807,24642930.10360426,908,1,36688920.41442807,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24642930.10360426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayburt_demirozu_2007_12,2384014.3815252716,2909704.6413502106,2384014.3815252716,2909704.6413502106,80,1,2384014.3815252716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2909704.6413502106,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
bayburt_merkez_2005_8,8340443.686006825,7322097.378277154,8340443.686006825,7322097.378277154,128,1,0,0,0,0,0,0,0,0,0,0,0,8340443.686006825,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7322097.378277154,0,0,0,0,0,0
bayburt_merkez_2006_10,18258508.895918872,16837241.379310347,18258508.895918872,16837241.379310347,NA,1,0,0,0,0,0,0,0,0,0,0,0,18258508.895918872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16837241.379310347,0,0,0,0,0,0
