province,district,municipality,year,registered_voters,attended_voters,valid_votes,anavatan,mhp,dsp,dtp,ip,chp,bbp,tkp,dp,sp,akp,btp,hyp,independent,ldp,odp,emep,m_illet,hakpar,bdp,hdp,turkpart_i,h_udapar,dyp,hkp,hepar,yurtp,vatanpart_is_i,iy_ipart_i,anap,atp,millet_partisi,genc_parti,ytp,shp
konya,huyuk,imrenler,2004,4246,3051,2950,0,9,1416,0,0,32,0,0,0,5,1482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,0
konya,huyuk,kireli,2004,1565,1316,1113,0,0,0,0,0,0,0,0,0,19,1077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0
konya,huyuk,kosk,2004,1244,1059,1017,0,117,0,0,0,0,422,0,0,6,467,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
konya,huyuk,mutlu,2004,1390,1260,1175,0,0,0,0,0,621,0,0,0,14,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konya,huyuk,selki,2004,2093,1802,1712,0,823,0,0,0,0,0,0,0,0,889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konya,huyuk,huyuk,2004,2407,2084,1991,0,780,0,0,0,539,0,0,0,11,632,3,0,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,4,0,0
konya,ilgin(1),argithani,2004,3550,3136,2955,0,619,0,0,0,1155,0,0,0,0,1141,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,20,0,0
konya,ilgin(1),asagicigil,2004,3956,3533,3366,0,1291,0,0,0,886,0,0,0,0,593,0,0,0,0,0,0,0,0,0,0,0,0,566,0,0,0,0,0,0,0,0,30,0,0
konya,ilgin(1),balki,2004,977,913,871,0,310,0,0,0,0,0,0,0,0,546,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,7,0,0
konya,ilgin(1),beykonak,2004,1285,1257,1216,0,0,8,0,0,0,0,0,0,13,641,0,0,0,0,0,0,0,0,0,0,0,0,550,0,0,0,0,0,0,0,0,4,0,0
konya,ilgin(1),cavuscugol,2004,1260,1166,1125,0,518,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,578,0,0,0,0,0,0,0,0,9,0,0
konya,ilgin(1),gokceyurt,2004,1063,989,967,0,8,0,0,0,481,0,0,0,3,435,0,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,0,0,0,0,0,5,0,0
konya,ilgin(1),yukaricigil,2004,2825,2657,2578,0,0,13,0,0,0,0,0,0,1316,1230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0
konya,ilgin(1),ilgin(1),2004,17744,14312,14105,0,1998,28,0,0,131,0,0,0,4567,2302,33,0,0,0,0,0,0,0,0,0,0,0,5011,0,0,0,0,0,0,0,0,35,0,0
konya,kadinhani,atlanti,2004,2674,2466,2392,0,11,0,0,0,401,0,0,0,3,1345,0,0,0,0,0,0,0,0,0,0,0,0,626,0,0,0,0,0,0,0,0,6,0,0
konya,kadinhani,baskuyu,2004,1057,936,896,0,10,0,0,0,11,0,0,0,14,378,0,0,482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
konya,kadinhani,kolukisa,2004,2381,2243,2156,0,31,0,0,0,0,0,0,0,465,905,0,0,0,0,0,0,0,0,0,0,0,0,755,0,0,0,0,0,0,0,0,0,0,0
konya,kadinhani,osmancik,2004,1762,1642,1584,0,219,0,0,0,0,0,0,0,83,531,0,0,683,0,0,0,0,0,0,0,0,0,58,0,0,0,0,0,0,0,0,10,0,0
konya,kadinhani,kadinhani,2004,8714,7526,7230,0,1202,0,0,0,166,0,0,0,1878,3481,23,0,0,0,0,0,0,0,0,0,0,0,432,0,0,0,0,0,0,0,0,48,0,0
konya,karapinar,hotamis,2004,1312,1222,1208,0,477,0,0,0,0,0,0,0,2,685,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,2,0,0
konya,karapinar,islik,2004,1069,1019,991,0,8,0,0,0,461,0,0,0,0,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
konya,karapinar,kayali,2004,2318,2066,2007,0,17,0,0,0,718,0,0,0,0,747,0,0,0,0,0,0,0,0,0,0,0,0,524,0,0,0,0,0,0,0,0,1,0,0
konya,karapinar,yesilyurt,2004,2157,1989,1945,0,7,0,0,0,523,0,0,0,5,675,0,0,0,0,0,0,0,0,0,0,0,0,730,0,0,0,0,0,0,0,0,5,0,0
konya,karapinar,karapinar,2004,18751,16457,15879,0,2081,0,0,0,3542,0,0,0,423,8132,24,0,0,0,0,0,0,0,0,0,0,0,1624,0,0,0,0,0,0,0,0,53,0,0
konya,karatay,hayiroglu,2004,1279,1214,1166,0,15,0,0,0,0,0,0,0,470,676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
konya,karatay,ismil,2004,4691,4200,4047,0,1147,0,0,0,0,0,0,0,15,1545,7,0,0,0,0,0,0,0,0,0,0,0,1322,0,0,0,0,0,0,0,0,11,0,0
konya,karatay,ovakavagi,2004,1695,1600,1556,0,741,0,0,0,0,0,0,0,11,800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
konya,karatay,yarma,2004,1524,1399,1360,0,394,0,0,0,0,0,0,0,67,892,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
konya,karatay,karatay,2004,100865,82263,79094,0,3419,128,0,0,806,396,0,0,22171,51063,219,0,0,0,0,0,0,0,0,0,0,0,401,0,0,0,0,0,181,0,0,310,0,0
konya,kulu,celep,2004,853,612,612,0,0,0,0,0,327,0,0,0,4,280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
konya,kulu,karacadag,2004,2056,1704,1667,0,1,0,0,0,598,0,0,0,5,685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,378
konya,kulu,kirkpinar,2004,1077,731,688,0,6,0,0,0,0,0,0,0,0,674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
konya,kulu,kozanli,2004,1898,1504,1454,0,545,0,0,0,0,0,0,0,11,891,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
konya,kulu,tavsancali,2004,4183,3132,3042,0,0,0,0,0,1161,0,0,0,532,1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
konya,kulu,tuzyaka,2004,1511,1220,1169,0,5,0,0,0,0,0,0,0,437,720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
konya,kulu,zincirlikuyu,2004,1611,1324,1293,0,0,0,0,0,411,0,0,0,2,494,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,343
konya,kulu,kulu,2004,11909,9253,8774,0,3960,0,0,0,110,0,0,0,146,4342,17,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,55,0,0
konya,meram,cariklar,2004,1286,1114,1076,0,14,0,0,0,0,0,0,0,421,638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
konya,meram,hatunsaray,2004,1102,992,964,0,8,0,0,0,0,0,0,0,186,446,0,0,0,0,0,0,0,0,0,0,0,0,321,0,0,0,0,0,0,0,0,3,0,0
konya,meram,inlice,2004,1057,951,933,0,16,0,0,0,18,0,0,0,424,475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konya,meram,karadigin,2004,1061,991,927,0,17,0,0,0,0,0,0,0,162,738,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0
konya,meram,kasinhani,2004,2197,1999,1933,0,592,0,0,0,0,0,0,0,372,393,6,0,0,0,0,0,0,0,0,0,0,0,562,0,0,0,0,0,0,0,0,8,0,0
konya,meram,kavak,2004,1875,1692,1626,0,11,0,0,0,0,0,0,0,679,935,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
konya,meram,kiziloren,2004,2320,2075,2002,0,42,0,0,0,911,0,0,0,16,1027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
konya,meram,saglik,2004,1952,1604,1546,0,78,0,0,0,0,0,0,0,423,361,0,0,172,0,0,0,0,0,0,0,0,0,507,0,0,0,0,0,0,0,0,5,0,0
konya,meram,sefakoy,2004,1382,1273,1247,0,16,0,0,0,0,0,0,0,0,844,0,0,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
konya,meram,meram,2004,147827,116928,113325,0,7984,220,0,122,3038,615,0,0,26148,72100,240,0,0,0,0,0,0,0,0,0,0,0,1192,0,0,0,0,0,596,0,0,424,0,646
konya,sarayonu,bashuyuk,2004,1494,1064,967,0,41,0,0,0,0,0,0,0,0,919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
konya,sarayonu,cesmelisebil,2004,2646,2640,2586,0,7,0,0,0,0,0,0,0,0,1190,0,0,0,0,0,0,0,0,0,0,0,0,1383,0,0,0,0,0,0,0,0,6,0,0
konya,sarayonu,gozlu,2004,1816,1651,1603,0,14,0,0,0,0,0,0,0,324,567,0,0,0,0,0,0,0,0,0,0,0,0,693,0,0,0,0,0,0,0,0,5,0,0
konya,sarayonu,halici (ladik),2004,4834,4492,4408,0,23,0,0,0,0,1277,0,0,1219,1850,16,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,8,0,0
konya,sarayonu,kadioglu,2004,1631,1271,1243,0,4,0,0,0,0,0,0,0,6,580,0,0,0,0,0,0,0,0,0,0,0,0,649,0,0,0,0,0,0,0,0,4,0,0
konya,sarayonu,kursunlu,2004,1388,1295,1255,0,7,0,0,0,0,0,0,0,556,685,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,3,0,0
konya,sarayonu,sarayonu,2004,6574,5619,5445,0,1570,0,0,0,531,0,0,0,1336,1959,17,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,15,0,0
konya,selcuklu,basarakavak,2004,1520,1352,1282,0,115,0,0,0,0,0,0,0,19,636,0,0,0,0,0,0,0,0,0,0,0,0,472,0,0,0,0,0,36,0,0,4,0,0
konya,selcuklu,sizma,2004,1880,1784,1734,0,38,0,0,0,0,0,0,0,653,1032,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
konya,selcuklu,tepe,2004,3255,2842,2706,0,905,0,0,0,0,539,0,0,452,348,9,0,0,0,0,0,0,0,0,0,0,0,445,0,0,0,0,0,0,0,0,8,0,0
konya,selcuklu,yukselen,2004,1442,1401,1366,0,27,0,0,0,0,0,0,0,581,755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
konya,selcuklu,selcuklu,2004,192423,145072,140888,0,17485,376,0,0,5240,717,0,0,25491,87443,379,0,0,0,0,0,0,0,0,0,0,0,1237,0,0,0,0,0,461,0,0,518,0,1541
konya,seydisehir,akcalar,2004,981,918,864,0,0,0,0,0,0,0,0,0,0,446,0,0,0,0,0,0,0,0,0,0,0,0,418,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,bostandere,2004,1197,1113,1056,0,321,0,0,0,0,0,0,0,0,589,0,0,0,0,0,0,0,0,0,0,0,0,146,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,cavus,2004,803,710,664,0,257,0,0,0,0,0,0,0,0,236,0,0,0,0,0,0,0,0,0,0,0,0,171,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,gevrekli,2004,1752,1598,1513,0,559,0,0,0,0,0,0,0,154,505,0,0,0,0,0,0,0,0,0,0,0,0,295,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,kesecik,2004,1500,1390,1297,0,0,0,0,0,599,0,0,0,0,678,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,ketenli,2004,1344,1250,1210,0,0,0,0,0,0,0,0,0,8,822,0,0,0,0,0,0,0,0,0,0,0,0,380,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,ortakaraoren,2004,2842,2615,2459,0,0,616,0,0,726,0,0,0,0,605,0,0,0,0,0,0,0,0,0,0,0,0,512,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,tarasci,2004,2063,1855,1741,0,0,0,0,0,519,0,0,0,0,687,0,0,535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
konya,seydisehir,seydisehir,2004,25421,21555,20789,0,5551,0,0,0,5772,0,0,0,602,8535,21,0,0,0,0,0,0,0,0,0,0,0,308,0,0,0,0,0,0,0,0,0,0,0
konya,taskent,afsar,2004,889,846,815,0,174,0,0,0,0,0,0,0,0,421,0,0,0,0,0,0,0,0,0,0,0,0,216,0,0,0,0,0,0,0,0,4,0,0
konya,taskent,balcilar,2004,1679,1588,1538,0,0,0,0,0,0,0,0,0,34,811,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,2,0,0
konya,taskent,bolay,2004,538,499,482,0,240,0,0,0,0,0,0,0,0,239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
konya,taskent,cetmi,2004,798,730,700,0,328,1,0,0,0,0,0,0,0,368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
konya,taskent,ilicapinar,2004,380,348,330,0,0,0,0,0,0,0,0,0,150,179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
konya,taskent,taskent,2004,928,842,811,0,52,0,0,0,0,0,0,0,2,437,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,0,0,3,0,0
konya,tuzlukcu,tuzlukcu,2004,4171,3609,3412,0,45,3,0,0,1262,0,0,0,15,1489,10,0,0,0,0,0,0,0,0,0,0,0,573,0,0,0,0,0,0,0,0,15,0,0
konya,yalihuyuk,yalihuyuk,2004,1685,1414,1361,0,454,0,0,0,0,0,0,0,637,121,4,0,0,0,0,0,0,0,0,0,0,0,142,0,0,0,0,0,0,0,0,3,0,0
konya,yunak,kocyazi,2004,1671,1365,1292,0,0,0,0,0,0,0,0,0,51,553,0,0,0,0,0,0,0,0,0,0,0,0,437,0,0,0,0,0,247,0,0,4,0,0
konya,yunak,kuzoren,2004,2072,1874,1776,0,90,0,0,0,0,0,0,0,0,966,0,0,0,0,0,0,0,0,0,0,0,0,713,0,0,0,0,0,0,0,0,7,0,0
konya,yunak,piribeyli,2004,1508,1114,1050,0,197,0,0,0,465,0,0,0,0,327,0,0,0,0,0,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,4,0,0
konya,yunak,saray,2004,2061,1711,1615,0,0,0,0,0,0,0,0,0,0,901,0,0,0,0,0,0,0,0,0,0,0,0,706,0,0,0,0,0,0,0,0,8,0,0
konya,yunak,suluklu,2004,1120,854,842,0,0,0,0,0,162,0,0,0,177,295,0,0,0,0,0,0,0,0,0,0,0,0,206,0,0,0,0,0,0,0,0,2,0,0
konya,yunak,turgut,2004,2492,1981,1875,0,494,0,0,0,0,0,0,0,0,590,0,0,0,0,0,0,0,0,0,0,0,0,515,0,0,0,0,0,267,0,0,9,0,0
konya,yunak,yunak,2004,5647,4278,4061,0,1332,0,0,0,0,0,0,0,19,2283,7,0,0,0,0,0,0,0,0,0,0,0,393,0,0,0,0,0,0,0,0,27,0,0
kutahya,altintas,cayirbasi,2004,1498,1424,1375,0,11,0,0,0,0,0,0,0,10,663,0,0,0,0,0,0,0,0,0,0,0,0,691,0,0,0,0,0,0,0,0,0,0,0
kutahya,altintas,zafertepecalkoy,2004,1077,990,947,0,4,0,0,0,252,0,0,0,4,408,0,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0
kutahya,altintas,altintas,2004,3490,2996,2902,0,499,6,0,0,837,0,0,0,74,881,4,0,0,0,0,0,0,0,0,0,0,0,250,0,0,0,0,0,0,0,0,351,0,0
kutahya,aslanapa,aslanapa,2004,1340,1166,1124,0,292,7,0,0,0,0,0,0,113,554,7,0,147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
kutahya,cavdarhisar,hacikebir,2004,1165,1030,948,0,0,0,0,0,0,0,0,0,15,417,0,0,0,0,0,0,0,0,0,0,0,0,513,0,0,0,0,0,0,0,0,3,0,0
kutahya,cavdarhisar,cavdarhisar,2004,1815,1585,1485,0,14,0,0,0,721,0,0,0,56,590,2,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,90,0,0
kutahya,domanic,cukurca,2004,1387,1241,1152,0,8,0,0,0,0,0,0,0,6,609,0,0,0,0,0,0,0,0,0,0,0,0,529,0,0,0,0,0,0,0,0,0,0,0
kutahya,domanic,domanic,2004,3363,2787,2610,0,236,0,0,0,845,0,0,0,107,1194,25,0,0,0,0,0,0,0,0,0,0,0,195,0,0,0,0,0,0,0,0,8,0,0
kutahya,dumlupinar,dumlupinar,2004,980,867,818,0,149,0,0,0,53,0,0,0,1,333,1,0,0,0,0,0,0,0,0,0,0,0,279,0,0,0,0,0,0,0,0,2,0,0
kutahya,emet,aydincik,2004,939,845,770,0,0,0,0,0,0,0,0,0,9,428,0,0,0,0,0,0,0,0,0,0,0,0,333,0,0,0,0,0,0,0,0,0,0,0
kutahya,emet,certe,2004,783,721,652,0,0,0,0,0,0,0,0,0,27,260,0,0,0,0,0,0,0,0,0,0,0,0,365,0,0,0,0,0,0,0,0,0,0,0
kutahya,emet,egrigoz,2004,835,746,727,0,0,0,0,0,458,0,0,0,14,253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
kutahya,emet,gunluce,2004,1908,1805,1734,0,307,0,0,0,0,0,0,0,5,933,0,0,0,0,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,65,0,0
kutahya,emet,orencik,2004,1118,935,877,0,0,0,0,0,0,0,0,0,11,666,0,0,0,0,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,8,0,0
kutahya,emet,yenice,2004,885,824,792,0,0,0,0,0,0,0,0,0,6,384,0,0,0,0,0,0,0,0,0,0,0,0,402,0,0,0,0,0,0,0,0,0,0,0
kutahya,emet,emet,2004,6855,5907,5714,0,258,0,0,0,68,0,0,0,1128,2562,57,0,1407,0,0,0,0,0,0,0,0,0,214,0,0,0,0,0,0,0,0,20,0,0
kutahya,gediz,akcaalan,2004,937,838,797,0,0,0,0,0,344,0,0,0,9,444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutahya,gediz,altinkent,2004,1037,967,941,0,311,0,0,0,0,0,0,0,4,443,0,0,0,0,0,0,0,0,0,0,0,0,183,0,0,0,0,0,0,0,0,0,0,0
kutahya,gediz,cebrail,2004,776,727,711,0,418,0,0,0,0,0,0,0,1,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
kutahya,gediz,erdogmus,2004,1396,1307,1267,0,561,0,0,0,0,0,0,0,4,695,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0
kutahya,gediz,eskigediz,2004,2740,2553,2457,0,1310,0,0,0,37,0,0,0,16,1076,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,0,0,3,0,0
kutahya,gediz,firdan,2004,1002,922,863,0,0,277,0,0,0,0,0,0,5,568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0
kutahya,gediz,gokler,2004,2050,1880,1812,0,457,0,0,0,0,0,0,0,7,691,0,0,0,0,0,0,0,0,0,0,0,0,645,0,0,0,0,0,0,0,0,12,0,0
kutahya,gediz,gumele,2004,952,884,842,0,30,0,0,0,0,0,0,0,6,401,0,0,0,0,0,0,0,0,0,0,0,0,235,0,0,0,0,0,0,0,0,170,0,0
kutahya,gediz,gurlek,2004,612,578,549,0,178,0,0,0,144,0,0,0,4,182,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,4,0,0
kutahya,gediz,kayakoy,2004,802,637,600,0,4,0,0,0,204,0,0,0,1,136,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,0,0,0
kutahya,gediz,uzumlu,2004,969,921,898,0,2,0,0,0,439,0,0,0,0,448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,0,0
kutahya,gediz,yenikent,2004,970,929,874,0,232,0,0,0,0,0,0,0,3,416,0,0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
kutahya,gediz,yesilcay,2004,597,542,524,0,0,0,0,0,189,0,0,0,2,305,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,2,0,0
kutahya,gediz,yunuslar,2004,1078,967,911,0,4,0,0,0,73,0,0,0,5,453,0,0,0,0,0,0,0,0,0,0,0,0,357,0,0,0,0,0,0,0,0,19,0,0
kutahya,gediz,gediz,2004,11974,10289,10008,0,3073,18,0,0,277,0,0,0,59,4014,17,0,0,0,0,0,0,0,0,0,0,0,2504,0,0,0,0,0,0,0,0,46,0,0
kutahya,hisarcik,derekoy,2004,979,922,892,0,416,0,0,0,0,0,0,0,6,466,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0
kutahya,hisarcik,hasanlar,2004,974,921,865,0,0,0,0,0,0,0,0,0,98,414,0,0,0,0,0,0,0,0,0,0,0,0,346,0,0,0,0,0,0,0,0,7,0,0
kutahya,hisarcik,karbasan,2004,872,810,755,0,0,219,0,0,0,0,0,0,123,154,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,0,0,0,0,0,4,0,0
kutahya,hisarcik,seyhler,2004,957,680,629,0,0,0,0,0,303,0,0,0,6,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0
kutahya,hisarcik,hisarcik,2004,3169,2851,2740,0,347,0,0,0,0,0,0,0,52,1461,12,0,0,0,0,0,0,0,0,0,0,0,858,0,0,0,0,0,0,0,0,10,0,0
kutahya,merkez,kizilcaoren,2004,822,749,723,0,234,0,0,0,0,0,0,0,6,336,0,0,0,0,0,0,0,0,0,0,0,0,145,0,0,0,0,0,0,0,0,2,0,0
kutahya,merkez,seyitomer,2004,1315,1226,1181,0,3,0,0,0,0,0,0,0,1,523,0,0,0,0,0,0,0,0,0,0,0,0,646,0,0,0,0,0,0,0,0,8,0,0
kutahya,merkez,merkez,2004,115502,94026,91238,0,12395,494,0,131,5661,664,104,0,9422,52547,431,0,0,0,0,0,0,0,0,0,0,0,6873,0,0,0,0,0,1825,0,0,691,0,0
kutahya,pazarlar,sofular,2004,1120,987,948,0,2,0,0,0,0,0,0,0,6,474,0,0,0,0,0,0,0,0,0,0,0,0,456,0,0,0,0,0,0,0,0,10,0,0
kutahya,pazarlar,yakuplar,2004,781,664,518,0,46,0,0,0,0,0,0,0,41,404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0
kutahya,pazarlar,pazarlar,2004,2412,2094,2006,0,829,0,0,0,0,0,0,0,0,1131,12,0,0,0,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,0,0,13,0,0
kutahya,saphane,karamanca,2004,1021,968,921,0,158,0,0,0,0,0,0,0,4,449,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,5,0,0
kutahya,saphane,ucbas,2004,755,686,651,0,0,0,0,0,0,0,0,0,13,345,0,0,0,0,0,0,0,0,0,0,0,0,293,0,0,0,0,0,0,0,0,0,0,0
kutahya,saphane,saphane,2004,2564,2244,2147,0,26,0,0,0,0,0,0,0,5,964,5,0,0,0,0,0,0,0,0,0,0,0,1135,0,0,0,0,0,0,0,0,12,0,0
kutahya,simav,akdag,2004,1956,1869,1760,0,108,0,0,0,575,0,0,0,5,748,0,0,0,0,0,0,0,0,0,0,0,0,305,0,0,0,0,0,0,0,0,19,0,0
kutahya,simav,bahtilli,2004,818,752,681,0,293,0,0,0,0,0,0,0,10,378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutahya,simav,beyce,2004,1752,1517,1416,0,15,0,0,0,0,0,0,0,4,1028,0,0,0,0,0,0,0,0,0,0,0,0,369,0,0,0,0,0,0,0,0,0,0,0
kutahya,simav,caysimav,2004,814,722,703,0,250,0,0,0,0,0,0,0,1,201,0,0,0,0,0,0,0,0,0,0,0,0,248,0,0,0,0,0,0,0,0,3,0,0
kutahya,simav,citgol,2004,2502,2236,2150,0,206,0,0,0,0,0,0,0,9,1087,0,0,834,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0
kutahya,simav,demirci,2004,1417,1306,1262,0,20,0,0,0,346,0,0,0,4,611,0,0,278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
kutahya,simav,guney,2004,1427,1346,1267,0,270,0,0,0,0,0,0,0,12,573,0,0,0,0,0,0,0,0,0,0,0,0,377,0,0,0,0,0,0,0,0,35,0,0
kutahya,simav,hisarbey,2004,1009,908,856,0,430,0,0,0,0,0,0,0,4,422,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
kutahya,simav,kalkan,2004,815,754,738,0,8,0,0,0,0,0,0,0,3,310,0,0,414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0
kutahya,simav,karacahisar,2004,1153,1080,1030,0,11,0,0,0,0,0,0,0,5,471,0,0,0,0,0,0,0,0,0,0,0,0,543,0,0,0,0,0,0,0,0,0,0,0
kutahya,simav,kelemyenice,2004,903,768,732,0,0,0,0,0,0,0,0,0,14,359,0,0,72,0,0,0,0,0,0,0,0,0,193,0,0,0,0,0,94,0,0,0,0,0
kutahya,simav,kestel,2004,794,719,641,0,53,0,0,0,0,0,0,0,48,528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0
kutahya,simav,kusu,2004,1930,1713,1640,0,758,0,0,0,0,0,0,0,5,872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
kutahya,simav,nasa,2004,1494,1400,1360,0,334,0,0,0,0,0,0,0,5,550,0,0,393,0,0,0,0,0,0,0,0,0,73,0,0,0,0,0,0,0,0,5,0,0
kutahya,simav,oreyler,2004,1079,986,925,0,277,0,0,0,271,0,0,0,9,363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0
kutahya,simav,senkoy,2004,670,589,570,0,193,0,0,0,0,0,0,0,4,373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
